"연번","비상소화장치일련번호","일련번호","X좌표","Y좌표","비상소화장치고유번호","사용구분","삭제여부","업데이트날짜"
"2315","110082124","1498","194091.22368094","540159.78778658","000170","52205","N","20230124120011"
"2316","110082125","1499","194067.92789389","539982.74284564","000171","52205","N","20230124120011"
"2317","110082126","1500","192851.75930123","540869.93477543","000172","52201","N","20230210120006"
"2318","110082127","1501","193808.93887972","541206.78580518","000173","52201","N","20230219120021"
"2319","110082128","1502","194266.98671647","540668.89625277","000174","52201","N","20230219120021"
"2320","110082393","1505","193305.82364550","541914.91757441","000117","52201","N","20230120120004"
"2321","110081823","1506","203300.10314179","559582.50457915","106","52201","N","20230206120011"
"2322","110081824","1507","203168.71628437","558586.82386845","109","52201","N","20230219120021"
"2323","110081826","1509","203025.08222660","562775.97954060","131","52201","N","20230111120005"
"2324","110081827","1510","200588.31844363","560271.40533581","216","52201","N","20230209120003"
"2325","110081830","1512","202768.21745073","558381.07893807","322","52201","N","20230219120021"
"2326","110080279","1293","201224.64359805","540276.92829343","000075","52201","N","20230216120041"
"2327","110080284","1296","204253.09012248","540136.99213494","000080","52201","N","20230208120008"
"2328","110080289","1299","204196.55142640","539860.98436527","000085","52201","N","20230208120008"
"2329","110080269","1301","205727.78663751","541683.51851987","000003","52201","N","20230119120008"
"2330","110080270","1302","205415.05196280","542786.96913265","000006","52201","N","20230125120009"
"2331","110080290","1303","204117.32387024","540114.48972665","000086","52201","N","20230208120008"
"2332","110080291","1304","200215.54587509","542954.42077931","000014","52201","N","20230131120006"
"2333","110080292","1305","207753.76527312","539894.53852818","000006","52201","N","20230204120010"
"2334","110080297","1307","202280.46598955","540991.04669803","000020","52201","N","20230217120025"
"2335","110080299","1309","199253.47963457","541976.09708645","000019","52201","N","20230209120003"
"2336","110080300","1310","199239.14692000","540958.25718639","000021","52201","N","20230202120009"
"2337","110080302","1311","207976.79197403","540161.56709885","000012","52201","N","20230204120010"
"2338","110080303","1312","207868.37050995","539903.73897314","000005","52201","N","20230204120010"
"2339","110081741","1664","192808.61602423","551106.56411889","000048","52201","N","20230207120026"
"2340","110081743","1666","195861.14249236","549558.43549319","000012","52201","N","20230214120039"
"2341","110081744","1667","195026.27754098","549640.67130059","000032","52201","N","20230216120041"
"2342","110081315","1669","204319.38466229","554384.70073991","023","52201","N","20230130120010"
"2343","110081747","1671","191670.33823742","551775.29231109","000006","52201","N","20230129120013"
"2344","110081748","1672","192282.22042112","549522.60609084","000051","52201","N","20230112120008"
"2345","110081317","1674","204532.41548082","554135.03332689","025","52201","N","20230115120014"
"2346","110081319","1676","202943.95447224","553880.27208894","057","52201","N","20230204120010"
"2347","110081321","1677","203720.37042799","553426.99357069","045","52201","N","20230213120021"
"2348","110081750","1679","192020.83457674","552071.20982007","000049","52201","N","20230120120004"
"2349","110080316","1325","204176.33093315","540018.47955537","000028","52201","N","20230208120008"
"2350","110081031","1769","202027.11670761","549918.24601090","000036","52201","N","20230204120010"
"2351","110081032","1770","204584.35985605","551340.58524414","000038","52201","N","20230215120054"
"2352","110081033","1771","206107.90824159","549288.65263434","000032","52201","N","20230216120041"
"2353","110081035","1773","207069.58038502","550362.73160232","000012","52201","N","20230215120054"
"2354","110081038","1774","202355.25430952","550039.02603501","000035","52201","N","20230207120026"
"2355","110081039","1775","203570.27338580","552095.27054487","000042","52201","N","20230111120005"
"2356","110081041","1777","204068.72772068","551517.41447113","000046","52201","N","20230216120041"
"2357","110081042","1778","202427.16458967","551556.13520443","000011","52201","N","20230120120004"
"2358","110081045","1781","207213.96567262","551606.27471108","000033","52201","N","20230209120003"
"2359","110081048","1783","208472.44296345","550905.16623687","000017","52201","N","20230112120008"
"2360","110081049","1784","206144.01357664","550621.22526026","000005","52201","N","20230126120003"
"2361","110081053","1787","203738.61759749","550771.50632723","000001","52201","N","20230216120041"
"2362","110081054","1788","205902.98471702","550283.43910393","000007","52201","N","20230126120003"
"2363","110081057","1790","202633.14324531","550329.37789953","000015","52201","N","20230106120005"
"2364","110081059","1791","208232.52162394","551091.10747675","000006","52201","N","20230218120027"
"2365","110081060","1792","204288.04037814","551115.10610773","000010","52201","N","20230216120041"
"2366","110081063","1794","202737.06668547","549906.52074113","000013","52201","N","20230106120005"
"2367","110081064","1795","205010.98791186","548515.46487427","000019","52201","N","20230130120010"
"2368","110081065","1796","204177.26171740","551435.51310219","000024","52201","N","20230216120041"
"2369","110081068","1798","206085.07251895","550500.73536331","000049","52201","N","20230126120003"
"2370","110081070","1800","205733.64825377","548569.53557368","000039","52201","N","20230112120008"
"2371","110080825","1801","199226.92865129","551794.83144876","000069","52201","N","20230217120025"
"2372","110080826","1802","200362.05671023","551633.84473159","000068","52201","N","20230215120054"
"2373","110080827","1803","199239.16421983","551229.56474068","000067","52201","N","20230207120026"
"2374","110080829","1804","201864.96828256","551991.53890758","000066","52202","N","20230123120013"
"2375","110080831","1806","201101.82281829","552855.40559813","6-55","52201","N","20230215120054"
"2376","110080833","1808","199519.60248464","551941.25052226","000076","52201","N","20230207120026"
"2377","110080834","1809","202983.34318827","553905.04074056","060","52201","N","20230204120010"
"2378","110080835","1810","201671.85174629","552948.45732375","6-04","52201","N","20230110120029"
"2379","110081451","1551","201439.28435939","555401.56956490","24","52201","N","20230114120003"
"2380","110080839","1815","201006.31348071","552147.33858248","000054","52201","N","20230202120009"
"2381","110080840","1816","201581.08696933","552703.76357584","6-06","52201","N","20230218120027"
"2382","110080841","1817","201422.89952338","553097.84133548","6-12","52201","N","20230214120039"
"2383","110080842","1818","200708.02600100","553174.49923614","4-12","52201","N","20230207120026"
"2384","110080843","1819","200671.58907454","552886.79896621","6-43","52201","N","20230125120009"
"2385","110080848","1824","200636.78023688","550578.39764775","000071","52201","N","20230218120027"
"2386","110080850","1825","201486.22993715","551497.05197749","000092","52201","N","20230205120012"
"2387","110080851","1826","200025.51005416","551565.85634045","000089","52201","N","20230110120029"
"2388","110080852","1827","201050.33575051","551676.26315901","000102","52201","N","20230202120009"
"2389","110080853","1828","200378.01445666","550318.10838814","000103","52201","N","20230218120027"
"2390","110080854","1829","201566.04149240","551457.73296908","000101","52201","N","20230205120012"
"2391","110080856","1831","201759.19672986","552026.14953566","000105","52201","N","20230123120013"
"2392","110080857","1832","202037.40458750","551901.90553797","000104","52201","N","20230123120013"
"2393","110080858","1833","201145.19810871","552183.95450209","000097","52201","N","20230202120009"
"2394","110080859","1834","201753.06512362","552961.79025757","6-02","52201","N","20230110120029"
"2395","110081588","1835","201387.51240173","555484.35322725","126","52201","N","20230114120003"
"2396","110081589","1836","199660.04930767","555149.11831721","127","52201","N","20230207120026"
"2397","110081592","1839","201675.73082194","555937.10490166","130","52201","N","20230214120039"
"2398","110081593","1840","204426.90903752","556078.86736413","131","52201","N","20230202120009"
"2399","110081594","1841","202781.93008193","555870.84418456","132","52201","N","20230214120039"
"2400","110081595","1842","203475.13908576","556915.51102966","133","52201","N","20230207120026"
"2401","110081596","1843","204405.64850013","557288.90201163","134","52201","N","20230123120013"
"2402","110081597","1844","204571.73137062","556181.08321767","135","52201","N","20230202120009"
"2403","110081599","1846","205108.08165224","556583.56197428","137","52201","N","20230208120008"
"2404","110081600","1847","203588.22862097","555960.78981784","138","52201","N","20230202120009"
"2405","110082787","1848","192464.62455901","540051.39136620","000070","52201","N","20230113120005"
"2406","110082815","1851","196760.33663758","550991.20533994","000257","52201","N","20230126120003"
"2407","110082914","1852","191603.83684693","546213.35154048","000076","52201","N","20230216120041"
"2408","110080219","1856","203868.28008847","545258.95636738","000024","52201","N","20230124120011"
"2409","110080220","1857","203193.27427568","544246.10098171","000025","52201","N","20230124120011"
"2410","110081322","1683","204454.80136951","554964.76019272","046","52201","N","20230128120017"
"2411","110081754","1684","196083.32108542","550621.83530844","000055","52201","N","20230212120018"
"2412","110086595","0","203894.49235624","545028.80954953","000097","52201","N","20230124120011"
"2413","110086596","0","203990.61743633","545004.93503451","000098","52201","N","20230124120011"
"2414","110086597","0","204560.82796704","544207.65104062","000099","52201","N","20230216120041"
"2415","110086598","0","203094.12678322","545617.80110848","000088","52201","N","20230208120008"
"2416","110086599","0","202074.18463436","545616.21499418","000089","52201","N","20230208120008"
"2417","110086600","0","202111.57321745","545504.82473643","000090","52201","N","20230208120008"
"2418","110086601","0","202061.27555539","545483.07804373","000091","52201","N","20230208120008"
"2419","110086602","0","205941.29273976","543232.74141482","000092","52201","N","20230125120009"
"2420","110086603","0","206005.08737300","543259.86884270","000093","52201","N","20230125120009"
"2421","110086604","0","206076.53635022","543286.89691680","000094","52201","N","20230125120009"
"2422","110086606","0","203483.19937598","552150.91849543","000143","52201","N","20230111120005"
